customerID,gender,SeniorCitizen,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ACCT1000006951,Male,0,39.0,Yes,DSL,Two year,No,Electronic check,59.05,2255.31,No
CUST-100006952,Female,0,10.0,No,Dsl,Month-to-month,Yes,Electronic check,37.48,410.73,No
CUST-100006953,Female,0,60.0,Yes,DSL,One year,No,Bank transfer,57.83,3542.04,No
CUST-100006954,Female,1,8.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,95.88,752.81,Yes
TC-LU-10006955,Male,0,34.0,Yes,DSL,Month-to-month,Yes,Mailed check,67.61,2260.77,No
CUST-100006956,Female,0,69.0,Yes,Fiber optic,Two year,Yes,Mailed check,70.49,4705.97,No
CUST-100006957,Female,0,17.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,83.65,1417.44,Yes
TC-VX-10006958,Female,0,27.0,Yes,DSL,Month-to-month,Yes,Credit card,57.85,1497.95,No
CUST-100006959,Male,0,6.0,Yes,DSL,One year,No,Electronic check,64.05,399.60,No
CUST-100006960,Male,0,71.0,No,No,Two year,Yes,Credit card,18.0,1259.00,No
ACCT1000006961,Male,0,46.0,Yes,No,Two year,Yes,Credit card,21.06,1022.1,No
TC-TC-10006962,Male,0,55.0,No,Fiber optic,One year,Yes,Electronic check,52.35,3000.40,No
ACCT1000006963,Female,0,54.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,85.64,4542.37,No
ACCT1000006964,Male,0,39.0,Yes,DSL,Month-to-month,No,Mailed check,43.97,1708.3,No
CUST-100006965,Female,0,10.0,Yes,DSL,Month-to-month,No,Mailed check,66.67,717.6,No
TC-QS-10006966,Female,1,24.0,Yes,DSL,Month-to-month,Yes,Electronic check,57.14,1473.44,Yes
CUST-100006967,Female,0,16.0,Yes,DSL,Month-to-month,Yes,Electronic check,62.76,1035.12,No
ACCT1000006968,Male,0,44.0,No,Fiber optic,Month-to-month,Yes,Mailed check,70.58,3182.90,No
CUST-100006969,Male,0,55.0,Yes,DSL,Month-to-month,Yes,Credit card,66.35,3697.03,No
CUST-100006970,Male,0,44.0,Yes,Fiber optic,Two year,No,Credit card,77.07,3600.2,No
CUST-100006971,Male,1,54.0,YES,Fiber optic,Two year,Yes,Credit card,84.12,4562.83,No
CUST-100006972,Male,0,40.0,Yes,Fiber optic,One year,Yes,Bank transfer,85.71,3502.51,No
TC-QE-10006973,Male,0,24.0,No,DSL,Month-to-month,Yes,Mailed check,46.31,1191.2,No
ACCT1000006974,Female,0,33.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,80.62,2752.62,Yes
TC-FD-10006975,Male,0,5.0,No,DSL,Month-to-month,No, Bank transfer,38.42,204.36,No
CUST-100006976,Male,0,34.0,Yes,DSL,Two year,No,Bank transfer,44.55,1460.22,No
TC-FT-10006977,Female,1,29.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,95.71,2846.27,Yes
TC-XN-10006978,Female,0,9.0,Yes,Fiber optic,Month-to-month,No,Mailed check,91.27,832.31,Yes
100006979-ATF,Female,0,62.0,Yes,No,Two year,No,Credit card,29.22,1806.04,No
TC-GY-10006980,Male,0,17.0,Yes,DSL,Month-to-month,Yes,Bank transfer,62.27,1086.05,No
CUST-100006981,Male,0,38.0,Yes,No,Month-to-month,No,Electronic check,25.24,945.03,No
TC-HA-10006982,Male,0,72.0,Yes,No,One year,No,Electronic check,36.03,2590.26,No
ACCT1000006983,Male,0,35.0,Yes,Fiber optic,Two year,No,  Bank transfer  ,81.22,2696.42,No
CUST-100006984,Male,0,7.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,87.66,589.06,Yes
TC-XF-10006985,Female,0,36.0,Yes,DSL,One year,Yes,Mailed check,65.0,2389.19,No
CUST-100006986,Female,0,26.0,Yes,DSL,Month-to-month,No,Mailed check,70.66,1688.79,Yes
TC-CY-10006987,Male,0,25.0,Yes,DSL,One year,No,Bank transfer,73.68,1742.4,No
ACCT1000006988,Male,0,18.0,Yes,DSL,One year,Yes,Credit card,55.21,962.23,No
CUST-100006989,Male,0,12.0,Yes,DSL,Month-to-month,Yes,Electronic check,64.0,756.7,Yes
CUST-100006990,Male,0,28.0,Yes,DSL,Month-to-month,Yes,Electronic check,55.32,1624.09,No
CUST-100006991,Female,0,64.0,Yes,DSL,One year,Yes,Credit card,55.34,3620.18,No
100006992-LBF,Male,0,55.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,81.31,4664.22,No
CUST-100006993,Male,0,14.0,Yes,DSL,Month-to-month,Yes,Electronic check,60.47,817.51,Yes
TC-HQ-10006994,Male,1,65.0,Yes,No,Two year,No,Credit card,33.65,2173.88,No
CUST-100006995,Female,0,9.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,81.43,747.47,Yes
CUST-100006996,Female,0,58.0,Yes,Fiber optic,One year,No,Mailed check,84.38,4809.55,No
CUST-100006997,Male,0,11.0,Yes,DSL,One year,No,Mailed check,55.19,599.59,No
CUST-100006998,Male,0,51.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,84.72,4181.42,No
TC-SY-10006999,Female,0,4.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,86.58,381.49,No
TC-VG-10007000,Male,0,19.0,Yes,Fiber optic,Month-to-month,No,Credit card,83.1,1613.5,No
ACCT1000007001,Male,0,42.0,Yes,Fiber optic,Month-to-month,No,Electronic check,92.23,3735.79,No
CUST-100007002,Female,0,20.0,Yes,dsl,Month-to-month,No,Electronic check,57.54,1108.21,Yes
CUST-100007003,Female,1,23.0,Yes,No,One year,No,Mailed check,39.17,867.7,No
ACCT1000007004,Female,0,49.0,Yes,Fiber optic,Two year,Yes,Credit card,86.02,4098.75,No
ACCT1000007005,Female,0,30.0,Yes,DSL,Month-to-month,No,Mailed check,58.61,1703.24,No
TC-LQ-10007006,Female,0,25.0,Yes,Fiber optic,Two year,Yes,Credit card,90.71,2238.39,No
CUST-100007007,Female,0,70.0,Yes,DSL,Two year,No,Bank transfer,65.61,4729.46,No
CUST-100007008,Male,0,1.0,Yes,DSL,One year,Yes,Electronic check,64.03,55.46,Yes
CUST-100007009,Female,0,37.0,Yes,DSL,Two year,Yes,Bank transfer,67.75,2549.97,No
CUST-100007010,Male,0,10.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,,753.86,No
CUST-100007011,Female,1,51.0,No,Fiber optic,Month-to-month,Yes,Mailed check,74.3,3834.72,No
TC-QM-10007012,Male,0,30.0,Yes,No,One year,Yes,Electronic check,39.06,1123.44,No
CUST-100007013,Male,0,67.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,81.19,5517.64,No
CUST-100007014,Male,0,31.0,Yes,DSL,Month-to-month,No,Electronic check,74.45,2403.8,No
TC-XU-10007015,Male,0,4.0,Yes,Fiber optic,One year,No,Mailed check,74.44,307.51,No
ACCT1000007016,Female,0,51.0,Yes,DSL,Two year,No,Electronic check,51.8,2627.2,No
ACCT1000007017,Male,0,18.0,Yes,Fiber optic,Month-to-month,No,Electronic check,87.95,1630.36,No
CUST-100007018,Female,0,52.0,Yes,No,One year,No,Mailed check,44.5,2313.86,No
CUST-100007019,Male,0,14.0,Yes,DSL,Month-to-month,Yes,Mailed check,63.56,879.75,No
CUST-100007020,Male,1,20.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,75.82,1506.32,No
CUST-100007021,Female,0,54.0,Yes,No,Two year,Yes,Mailed check,42.52,--,No
ACCT1000007022,Male,0,55.0,Yes,No,Month-to-month,No,Electronic check,30.14,1658.02,No
CUST-100007023,Female,0,35.0,Yes,Fiber optic,2 year,Yes,Mailed check,65.6,2347.45,No
CUST-100007024,Male,1,49.0,Yes,fiber optic,One year,No,Mailed check,82.51,4014.17,No
CUST-100007025,Female,0,50.0,No,DSL,One year,No,Mailed check,52.98,2648.34,No
CUST-100007026,Male,1,63.0,Yes,Fiber optic,One year,No,Bank transfer,78.77,4888.41,No
CUST-100007027,Male,0,57.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,89.11,4936.28,Yes
100007028-DQS,Female,0,52.0,No,Fiber optic,one year, No ,Electronic check,69.64,3592.59,No
CUST-100007029,Male,0,39.0,Yes,No,Month-to-month,Yes,Credit card,37.85,1443.44,No
CUST-100007030,Male,0,45.0,Yes,Fiber optic,Two year,No,Credit card,78.95,3495.66,No
CUST-100007031,Female,0,47.0,Yes,Fiber optic,One year,Yes, Credit card,90.16,4219.59,No
CUST-100007032,Male,1,36.0,Yes,DSL,Month-to-month,Yes,Credit card,72.43,2661.50,No
CUST-100007033,Female,0,52.0,Yes,Fiber optic,Month-to-month,No,Electronic check,92.79,4808.78,Yes
CUST-100007034,Male,0,23.0,Yes,Fiber optic,Two year,No,Mailed check,91.62,2240.60,No
TC-UE-10007035,Male,0,51.0,Yes,DSL,Month-to-month,Yes,Credit card,59.88,2973.62,No
CUST-100007036,Female,0,28.0,Yes,Fiber optic,One year,Yes,Credit card,83.64,2273.98,No
CUST-100007037,Female,0,35.0,Yes,DSL,Month-to-month,Yes,Electronic check,62.94,2037.41,No
TC-QY-10007038,Female,0,34.0,Yes,dsl,Month-to-month,No,Mailed check,68.05,2373.99,Yes
100007039-UNJ,Male,0,59.0,Yes,Fiber optic,Month-to-month,No,Electronic check,82.62,4597.28,Yes
CUST-100007040,Male,1,10.0,yes,DSL,Month-to-month,Yes,Electronic check,64.31,684.50,Yes
CUST-100007041,Male,0,13.0,Yes,DSL,Month-to-month,Yes,Mailed check,64.19,866.6,No
CUST-100007042,Female,0,6.0,Yes,DSL,One year,No,Bank transfer,68.77,438.70,No
CUST-100007043,Male,0,24.0,Yes,Fiber optic,Month-to-month,No,Bank transfer,89.83,2058.90,Yes
ACCT1000007044,Female,0,30.0, Yes ,Fiber optic,Month-to-month,Yes,Electronic check,84.9,2566.57,Yes
TC-GA-10007045,Female,1,53.0,Yes,No,Two year,No,Credit card,30.9,1634.00,No
CUST-100007046,Male,0,7.0,Yes,Fiber optic,Month-to-month,No,Electronic check,96.08,621.09,No
TC-VR-10007047,Male,0,11.0,No,Fiber optic,Month-to-month,No,Electronic check,61.8,645.88,Yes
ACCT1000007048,Female,0,8.0,Yes,Fiber optic,Two year,No,Electronic check,74.29,579.94,No
ACCT1000007049,Male,0,7.0,Yes,Fiber optic,Month-to-month,yes,Electronic check,89.66,671.06,Yes
CUST-100007050,Male,0,30.0,Yes,Fiber optic,Month-to-month,No,Mailed check,79.58,2461.74,No
ACCT1000007051,Male,0,28.0,Yes,No,Month-to-month,No,Mailed check,29.41,781.8,No
ACCT1000007052,Female,0,7.0,Yes,Fiber optic,Two year,Yes,Electronic check,88.26,601.39,No
ACCT1000007053,Female,0,12.0,Yes,Fiber optic,monthly,Yes,Electronic check,86.6,1066.12,Yes
CUST-100007054,Male,0,5.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,90.05,480.80,Yes
CUST-100007055,Male,1,55.0,Yes,Fiber optic,Month-to-month,No,Bank transfer,83.08,4722.05,Yes
CUST-100007056,Female,0,62.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,77.18,4830.6,No
TC-FV-10007057,Male,0,60.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,101.03,6298.14,No
ACCT1000007058,Male,0,15.0,Yes,DSL,One year,Yes,Electronic check,59.34,1027.19,No
CUST-100007059,Male,0,58.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,91.29,5114.67,No
TC-RS-10007060,Female,1,28.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,96.85,2649.17,Yes
CUST-100007061,Female,0,20.0,Yes,No,Month-to-month,Yes,Credit card,32.83,619.26,No
ACCT1000007062,Male,0,27.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,98.62,2720.91,Yes
TC-DH-10007063,Female,0,21.0,Yes,DSL,Month-to-month,No,Credit card,58.41,1194.79,Yes
TC-WJ-10007064,Female,0,63.0,Yes,DSL,One year,Yes,Credit card,59.35,3726.29,No
ACCT1000007065,Female,0,47.0,Yes,Fiber optic,Two year,Yes,Bank transfer,75.35,3538.00,No
CUST-100007066,Male,0,31.0,Yes,DSL,Two year,No,Electronic check,56.45,1836.17,No
ACCT1000007067,Male,0,10.0,Yes,No,Month-to-month,No,Electronic check,36.41,361.59,No
ACCT1000007068,Male,0,7.0,Yes,No,One year,No,Bank transfer,30.88,217.51,No
CUST-100007069,Male,1,30.0,Yes,Fiber optic,Month-to-month,No,Electronic check,75.35,2067.58,No
ACCT1000007070,Male,0,46.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,86.45,4082.54,No
CUST-100007071,Female,0,7.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,93.5,641.51,Yes
CUST-100007072,Female,0,46.0,Yes,Fiber optic,Two year,No,Bank transfer,80.34,3584.80,No
TC-XJ-10007073,Male,0,10.0,No,DSL,One year,Yes,Credit card,33.73,337.41,No
100007074-DSS,Female,0,10.0,Yes,No,Month-to-month,Yes,Credit card,41.46,425.65,No
CUST-100007075,Male,1,52.0,Yes,Fiber optic,One year,Yes,Electronic check,86.09,4683.76,No
CUST-100007076,Female,0,6.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,81.42,450.67,No
CUST-100007077,Male,0,60.0,No,Fiber optic,Month-to-month,No,Mailed check,64.03,3888.55,No
ACCT1000007078,Female,0,6.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,88.39,475.69,No
CUST-100007079,Male,0,48.0,Yes,DSL,One year,No,Credit card,58.47,2834.89,No
CUST-100007080,Female,0,4.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,87.21,333.55,Yes
CUST-100007081,Female,0,37.0,No,Fiber optic,Month-to-month,No,Bank transfer,67.1,2496.27,No
TC-NB-10007082,Female,0,72.0,Yes,Fiber optic,One year,No,Bank transfer,92.15,6899.49,No
ACCT1000007083,Female,0,6.0,Yes,No,One year,Yes,Mailed check,38.12,216.28,No
CUST-100007084,Male,0,7.0,Yes,DSL,Month-to-month,No,Electronic check,54.71,383.54,No
ACCT1000007085,Male,0,34.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,99.33,3532.06,Yes
TC-DE-10007086,Female,0,22.0,Yes,Fiber optic,Month-to-month,No,Electronic check,76.99,1638.67,No
TC-ND-10007087,Male,0,46.0,yes,Fiber optic,Month-to-month,Yes,Electronic check,87.26,3734.57,No
CUST-100007088,Male,0,13.0,Yes,Fiber optic,Two year,Yes,Bank transfer,81.89,1047.15,No
100007089-QZH,Female,0,10.0,Yes,No,Month-to-month,No,Bank transfer,50.18,527.46,Yes
CUST-100007090,Female,1,51.0,Yes,DSL,One year,Yes,Bank transfer,59.82,3149.74,No
CUST-100007091,Female,0,38.0,Yes,DSL,Two year,No,Credit card,66.41,2706.46,No
100007092-EZB,Male,0,2.0,Yes,Fiber optic,One year,Yes,Electronic check,70.35,144.26,No
CUST-100007093,Female,0,43.0,Yes,Fiber optic,One year,Yes,Electronic check,85.11,3586.55,No
TC-LM-10007094,Female,0,50.0,No,No,Month-to-month,No,Electronic check,19.34,949.22,No
TC-XY-10007095,Female,0,44.0,Yes,DSL,Month-to-month,No,Electronic check,66.28,3126.37,No
CUST-100007096,Female,0,24.0,Yes,DSL,Two year,Yes,Mailed check,64.8,1550.41,No
ACCT1000007097,Male,0,32.0,Yes,DSL,Month-to-month,Yes,Electronic check,66.57,2117.41,NO
CUST-100007098,Female,0,8.0,Yes,DSL,Month-to-month,No,Electronic check,57.21,472.83,No
CUST-100007099,Female,0,39.0,Yes,Fiber optic,Two year,Yes,Mailed check,81.82,3093.32,No
TC-JC-10007100,Male,1,5.0,Yes,Fiber optic,One year,Yes,Mailed check,81.34,427.53,No
TC-ZE-10007101,Female,0,36.0,No,Fiber optic,month to month,Yes,Electronic check,69.27,2568.20,No
100007102-XPL,Male,0,8.0,Yes,Fiber optic,Two year,No,Bank transfer,87.81,717.94,No
100007103-GYX,Male,0,15.0,Yes,DSL,Two year,No,Credit card,47.49,665.21,No
CUST-100007104,Female,0,67.0,Yes,DSL,Two year,Yes,Credit card,64.63,4284.68,No
CUST-100007105,Female,0,3.0,Yes,No,Month-to-month,Yes,Electronic check,38.34,101.66,No
CUST-100007106,Male,0,58.0,Yes,DSL,Two year,No,Mailed check,59.68,3332.19,No
TC-HG-10007107,Male,0,35.0,Yes,DSL,Month-to-month,No,Bank transfer,49.52,1732.03,No
ACCT1000007108,Male,0,68.0,Yes,DSL,Two year,Yes,Bank transfer,55.3,3806.15,No
ACCT1000007109,Male,0,6.0,No,DSL,Month-to-month,Yes,Electronic check,43.64,272.27,No
CUST-100007110,Female,0,8.0,Yes,DSL,Two year,No,Credit card,60.51,526.50,No
CUST-100007111,Male,0,14.0,Yes,DSL,Two year,No,Bank transfer,53.04,693.80,No
CUST-100007112,Male,0,14.0,Yes,No,Month-to-month,NO,Electronic check,34.57,475.60,No
ACCT1000007113,Female,0,71.0,No,DSL,One year,Yes,Credit card,40.62,2722.92,No
CUST-100007114,Male,0,36.0,Yes,DSL,Month-to-month,No,Electronic check,65.1,2431.35,No
CUST-100007115,Female,0,43.0,Yes,DSL,One year,Yes,Electronic check,60.05,2373.03,No
TC-UL-10007116,Female,0,63.0,Yes,DSL,Month-to-month,No,Mailed check,66.47,4108.42,No
TC-BG-10007117,Female,0,30.0,Yes,Fiber optic,Month-to-month,No,Electronic check,88.57,2700.08,No
TC-LA-10007118,Male,0,2.0,Yes,DSL,Month-to-month,No,Bank transfer,58.3,103.45,No
100007119-AFZ,Male,0,68.0,Yes,DSL,Month-to-month,No,Mailed check,57.38,3818.14,No
TC-CU-10007120,Female,0,40.0,NO,Fiber optic,One year,Yes,Bank transfer,66.11,2616.99,No
ACCT1000007121,Female,0,22.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,82.19,1661.85,No
100007122-DTZ,Male,0,22.0,Yes,DSL,Month-to-month,No,Mailed check,52.42,1131.75,No
100007123-GGF,Male,1,41.0,Yes,DSL,One year,No,Electronic check,60.01,2254.62,No
100007124-WVQ,Male,0,37.0,Yes,DSL,One year,No,Electronic check,49.72,1949.62,No
CUST-100007125,Female,0,19.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,98.31,1742.76,Yes
100007126-RRS,Male,1,12.0,Yes,No,Two year,No,Bank transfer,28.29,337.48,No
CUST-100007127,Female,0,3.0,Yes,Fiber optic, Two year ,Yes,Bank transfer,86.33,262.70,No
ACCT1000007128,Male,0,1.0,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,83.45,80.17,Yes
CUST-100007129,Female,0,60.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,78.58,4652.26,Yes
ACCT1000007130,Female,0,52.0,Yes,Fiber optic,Two year,Yes,Credit card,85.66,4603.91,Yes
ACCT1000007131,Male,0,66.0,Yes,No,two year,Yes,Bank transfer,24.84,1620.54,No
ACCT1000007132,Female,0,12.0,Yes,DSL,Month-to-month,No,Electronic check,59.2,714.72,Yes
100007133-FRA,Female,0,64.0,Yes,DSL,Two year,No,Mailed check,50.02,3223.86,No
CUST-100007134,Female,0,49.0,Yes,DSL,Two year,Yes,Bank transfer,66.67,3089.92,No
CUST-100007135,Male,0,65.0,Yes,Fiber optic,Two year,Yes,Electronic check,84.76,6288.37,No
CUST-100007136,Male,0,7.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,86.12,603.49,No
TC-QS-10007137,Female,0,62.0,Yes,No,One year,No,Electronic check,30.87,2039.47,No
CUST-100007138,Male,0,62.0,Yes,No,Month-to-month,Yes,Bank transfer,35.28,2189.19,No
CUST-100007139,Female,1,61.0,Yes,Fiber optic,Two year,No,Mailed check,81.69,5073.91,No
CUST-100007140,Female,0,42.0,Yes,Fiber optic,Two year,Yes,Credit card,74.38,3093.39,No
CUST-100007141,Male,0,11.0,Yes,DSL,One year,Yes,Electronic check,,664.99,No
CUST-100007142,Female,0,6.0, Yes ,DSL,Two year,No,Electronic check,53.84,326.95,No
ACCT1000007143,Female,0,23.0,Yes,DSL,One year,Yes,Bank transfer,52.42,1245.22,No
CUST-100007144,Female,0,27.0,Yes,DSL,Month-to-month,Yes,Electronic check,72.43,1973.69,No
TC-EF-10007145,Female,0,7.0,Yes,DSL,Month-to-month,Yes,Mailed check,51.98,340.3,Yes
CUST-100007146,Male,0,4.0,Yes,DSL,Month-to-month,No,Bank transfer,69.04,291.03,No
CUST-100007147,Male,0,24.0,Yes,Fiber optic,Month-to-month,No,Credit card,84.8,2017.31,No
CUST-100007148,Female,1,51.0,Yes,No,Two year,no,Bank transfer,38.61,1977.95,No
CUST-100007149,Female,0,10.0,Yes,DSL,Month-to-month,No,Electronic check,55.03,548.86,No
ACCT1000007150,Male,0,29.0,Yes,DSL, Month-to-month ,No,Bank transfer,58.21,1641.75,No
ACCT1000007151,Male,1,36.0,Yes,DSL,One year,Yes,Electronic check,61.45,2265.72,No
ACCT1000007152,Male,0,38.0,Yes,DSL,One year,Yes,Electronic check,64.64,2400.68,No
ACCT1000007153,Female,0,58.0,Yes,No,Two year,Yes,Electronic check,40.15,2428.18,No
CUST-100007154,Male,0,3.0,No,Fiber optic,Month-to-month,Yes,Mailed check,62.88,195.26,Yes
CUST-100007155,Female,0,5.0,Yes,DSL,Month-to-month,Yes,Bank transfer,76.42,384.20,No
CUST-100007156,Male,0,25.0,Yes,DSL,One year,Yes,Credit card,55.99,1424.76,No
CUST-100007157,Male,0,9.0,Yes,DSL,Month-to-month,Yes,Bank transfer,67.21,636.05,No
CUST-100007158,Female,1,32.0,Yes,DSL,One year,Yes,Electronic check,66.36,2064.3,No
CUST-100007159,Male,0,26.0,Yes,No,Two year,No,Bank transfer,42.17,1006.56,No
TC-UR-10007160,Female,0,50.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,95.25,4742.89,Yes
ACCT1000007161,Female,0,5.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,92.97,452.29,Yes
ACCT1000007162,Male,0,10.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,88.23,916.4,No
ACCT1000007163,Female,0,5.0,Yes,DSL,Month-to-month,No,Electronic check,60.14,320.09,Yes
CUST-100007164,Female,0,22.0,Yes,Fiber optic,One year,Yes,Bank transfer,98.83,2062.72,Yes
CUST-100007165,Male,0,6.0,Yes,DSL,Month-to-month,Yes,Credit card,66.8,410.65,No
100007166-PKD,Female,1,31.0,Yes,DSL,monthly,Yes,Bank transfer,62.46,1893.87,Yes
ACCT1000007167,Female,0,32.0,Yes,Fiber optic,Month-to-month,No,Electronic check,82.25,2639.48,Yes
ACCT1000007168,Male,1,32.0,Yes,DSL,one year,No,Credit card,65.96,2100.11,No
ACCT1000007169,Female,0,42.0,Yes,DSL,Month-to-month,Yes,  Bank transfer  ,57.07,2273.45,No
CUST-100007170,Male,0,8.0,Yes, DSL ,One year,Yes,Electronic check,62.36,494.94,No
CUST-100007171,Male,0,26.0,Yes,DSL,Month-to-month,Yes,Mailed check,57.08,1496.67,No
TC-KN-10007172,Male,0,67.0,Yes,Fiber optic,Two year,No,Bank transfer,84.29,5528.95,No
TC-ZN-10007173,Male,0,67.0,Yes,Fiber optic,Two year,No,Bank transfer,83.54,5437.18,No
TC-HB-10007174,Male,1,37.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,105.92,3881.79,Yes
CUST-100007175,Female,0,42.0,Yes,Fiber optic,Month-to-month,Yes,Credit card,88.1,3847.54,No
CUST-100007176,Female,0,10.0,Yes,No,Month-to-month,Yes,Electronic check,44.2,470.15,No
TC-VK-10007177,Female,0,6.0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,95.99,548.50,Yes
CUST-100007178,Male,0,2.0,Yes,DSL,Month-to-month,Yes,Mailed check,66.43,142.31,No
CUST-100007179,Female,0,7.0,Yes,Fiber optic, Month-to-month ,Yes,Electronic check,88.38,652.60,Yes
CUST-100007180,Male,0,19.0,Yes,Fiber optic,One year,Yes,Electronic check,92.56,1808.70,No
CUST-100007181,Female,1,6.0,No,Fiber optic,Two year,Yes,Credit card,53.14,294.52,No
CUST-100007182,Male,0,19.0,YES,Fiber optic,Month-to-month,Yes,Mailed check,91.53,1848.86,No
ACCT1000007183,Male,0,3.0,NO,Fiber optic,One year,Yes,Mailed check,73.17,234.82,Yes
ACCT1000007184,Male,0,45.0,Yes,DSL,Month-to-month,Yes,Electronic check,70.67,3078.11,No
TC-WY-10007185,Male,0,9.0,Yes,Fiber optic,Month-to-month,No,Electronic check,71.31,608.05,No
CUST-100007186,Male,0,26.0,Yes,Fiber optic,Month-to-month,no,Electronic check,89.02,2206.12,Yes
CUST-100007187,Female,0,39.0,Yes,dsl,Month-to-month,Yes,Electronic check,72.25,2972.37,No
CUST-100007188,Male,0,40.0,Yes,Fiber optic,Month-to-month,Yes,Electronic check,80.49,3268.42,Yes
ACCT1000007189,Male,0,6.0,Yes,DSL,Month-to-month,No,Bank transfer,68.01,393.54,Yes
ACCT1000007190,Female,0,37.0,Yes,No,Month-to-month,Yes,Mailed check,47.75,1638.4,No
TC-TM-10007191,Male,0,22.0,Yes,Fiber optic,Two year,Yes,Credit card,72.32,1479.74,No
ACCT1000007192,Female,0,22.0,No,Fiber optic,Month-to-month,Yes,Mailed check,65.18,1369.75,Yes
CUST-100007193,Male,0,69.0, Yes ,Fiber optic,One year,Yes,Electronic check,87.83,5703.94,No
CUST-100007194,Male,1,37.0,Yes,DSL,Month-to-month,No,Mailed check,58.25,2114.79,No
ACCT1000007195,Female,0,5.0,Yes,DSL,Two year,No,Electronic check,49.79,240.84,No
ACCT1000007196,Male,0,2.0,Yes,Fiber optic,One year,Yes,Electronic check,76.57,185.90,No
CUST-100007197,Female,0,19.0,No,Fiber optic,One year,Yes,Credit card,63.58,1266.23,No
ACCT1000007198,Male,0,21.0,Yes,Fiber optic,One year,Yes,Electronic check,79.1,1565.27,No
TC-YZ-10007199,Female,0,15.0,Yes,No,Month-to-month,No,Bank transfer,38.89,559.2,No
CUST-100007200,Male,0,53.0,No,DSL,Two year,Yes,Bank transfer,45.94,2308.09,No
CUST-100007201,Male,0,14.0,Yes,Fiber optic,Two year,No,Electronic check,80.79,1130.00,Yes
TC-PK-10007202,Female,0,67.0,Yes,DSL,Month-to-month,Yes,Electronic check,59.79,3926.87,No
ACCT1000007203,Male,1,3.0,Yes,Fiber optic,One year,Yes,Bank transfer,84.28,268.99,YES
CUST-100007204,Female,0,52.0,Yes,No,Month-to-month,No,Electronic check,46.21,2403.1,No
CUST-100007205,Male,0,72.0,Yes,No,Two year,No,Bank transfer,25.9,1816.30,No
100007206-CEW,Male,0,44.0,Yes,DSL,Month-to-month,Yes,Electronic check,56.63,2510.56,No
TC-HM-10007207,Male,0,10.0,Yes,Fiber optic,two year,No,Mailed check,83.51,832.90,Yes
ACCT1000007208,Female,0,13.0,Yes,No,Month-to-month,Yes,Electronic check,36.29,483.84,Yes
TC-TL-10007209,Female,1,10.0,Yes,Fiber optic,One year,No,Mailed check,92.61,925.52,No
TC-SR-10007210,Female,0,62.0,Yes,DSL,One year,No,Electronic check,65.55,4165.70,No
CUST-100007211,Female,0,25.0,Yes,No,One year,Yes,Mailed check,42.05,1101.08,No
CUST-100007212,Male,0,36.0,Yes,Fiber optic,Month-to-month,No,Electronic check,85.88,2976.4,No
CUST-100007213,Female,1,70.0,Yes,Fiber optic,One year,No,Electronic check,77.98,5657.56,No
ACCT1000007214,Female,0,66.0,Yes,DSL,Month-to-month, No ,Credit card,59.63,3987.15,No
TC-ED-10007215,Male,0,45.0,Yes,DSL,Two year,Yes,Bank transfer,60.19,2693.00,No
ACCT1000007216,Female,0,26.0, Yes ,dsl,Two year,No,Credit card,64.28,1622.27,No
