gender,SeniorCitizen,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability,Risk_Score,Risk_Category,Churn_Driver_Explanation,Retention_Recommendation
Male,0,5,Yes,Fiber optic,Month-to-month,No,Credit card,71.67,378.61,No,0.7664273334170336,76.6,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,18,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,85.37,1534.6,Yes,0.766468271742728,76.6,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,16,Yes,Fiber optic,Month-to-month,No,Mailed check,81.08,1302.55,No,0.7655651581960283,76.6,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,1,29,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,87.44,2439.25,Yes,0.7663581445158058,76.6,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,5,Yes,DSL,Month-to-month,Yes,Electronic check,65.3,323.36,Yes,0.7652631024991147,76.5,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,22,Yes,Fiber optic,Month-to-month,Yes,Mailed check,81.66,1754.15,No,0.7648425896693057,76.5,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,2,Yes,DSL,Month-to-month,Yes,Electronic check,61.44,128.44,No,0.7654999363468807,76.5,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,9,No,Fiber optic,Month-to-month,Yes,Credit card,71.13,696.04,No,0.7652318865651703,76.5,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,2,Yes,DSL,Month-to-month,Yes,Electronic check,58.88,122.76,Yes,0.7645905971927648,76.5,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,14,Yes,Fiber optic,Month-to-month,No,Credit card,92.07,1349.15,Yes,0.7648264218397445,76.5,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,5,Yes,DSL,Month-to-month,Yes,Electronic check,65.34,346.97,No,0.7653905971290913,76.5,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,1,7,Yes,DSL,Month-to-month,No,Mailed check,77.99,535.83,No,0.764804100956475,76.5,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,29,Yes,Fiber optic,Month-to-month,Yes,Mailed check,96.13,2708.56,Yes,0.7647842738085467,76.5,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,29,Yes,Fiber optic,Month-to-month,No,Electronic check,90.21,2574.16,No,0.7654642027452863,76.5,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,6,Yes,DSL,Month-to-month,Yes,Electronic check,67.34,392.5,Yes,0.7651682389090066,76.5,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,18,Yes,Fiber optic,Month-to-month,Yes,Credit card,86.07,1539.34,Yes,0.7635722846353601,76.4,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,29,Yes,Fiber optic,Month-to-month,No,Electronic check,91.94,2647.62,Yes,0.7637235234377491,76.4,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,1,32,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,95.08,3178.69,No,0.7636648890062386,76.4,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,11,Yes,Fiber optic,One year,Yes,Electronic check,100.22,1163.6,Yes,0.7641519701178273,76.4,High Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Female,0,16,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,80.46,1283.37,Yes,0.7640118108712995,76.4,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,24,Yes,Fiber optic,Month-to-month,Yes,Mailed check,83.37,2038.77,No,0.7643488771495704,76.4,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,1,Yes,DSL,Month-to-month,Yes,Electronic check,56.65,34.46,No,0.7640783354684842,76.4,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,29,Yes,Fiber optic,Month-to-month,Yes,Mailed check,93.68,2779.58,Yes,0.76422494627712,76.4,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,3,Yes,DSL,Month-to-month,Yes,Electronic check,63.06,171.69,No,0.764064108512701,76.4,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,15,Yes,Fiber optic,Month-to-month,No,Mailed check,76.24,1082.66,No,0.7639838693050803,76.4,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,3,Yes,Fiber optic,One year,Yes,Electronic check,81.06,233.39,Yes,0.7631043691346558,76.3,High Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Female,0,24,Yes,Fiber optic,Month-to-month,Yes,Mailed check,85.17,2018.97,Yes,0.7628273162966493,76.3,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,1,39,No,Fiber optic,Month-to-month,Yes,Electronic check,85.43,3392.79,No,0.7625158218315286,76.3,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,8,Yes,Fiber optic,Month-to-month,No,Bank transfer,75.05,583.48,Yes,0.7625243027869373,76.3,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,19,Yes,Fiber optic,Month-to-month,No,Credit card,99.58,1909.88,Yes,0.7630218961790384,76.3,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,21,No,Fiber optic,Month-to-month,No,Electronic check,76.15,1654.32,Yes,0.7633212426075231,76.3,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,1,18,Yes,DSL,Month-to-month,Yes,Electronic check,73.07,1303.92,No,0.7628665498919193,76.3,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,8,Yes,DSL,Month-to-month,Yes,Electronic check,70.79,527.28,Yes,0.7629623739984631,76.3,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,1,39,Yes,Fiber optic,Month-to-month,Yes,Electronic check,82.52,3340.45,No,0.7633455837910764,76.3,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,13,Yes,Fiber optic,Month-to-month,Yes,Credit card,77.79,1016.28,Yes,0.762911084811845,76.3,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,11,Yes,Fiber optic,Month-to-month,No,Credit card,83.07,907.25,Yes,0.7631759595495369,76.3,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,1,29,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,86.37,2488.11,Yes,0.7629408938275266,76.3,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,36,Yes,Fiber optic,Month-to-month,Yes,Electronic check,92.47,3115.63,No,0.7634947101166086,76.3,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,22,Yes,Fiber optic,Month-to-month,Yes,Mailed check,80.77,1692.48,Yes,0.7619899051749622,76.2,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,22,Yes,Fiber optic,Month-to-month,No,Electronic check,76.99,1638.67,No,0.7622416707072329,76.2,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,20,No,Fiber optic,Month-to-month,Yes,Electronic check,64.42,1320.0,Yes,0.7622831532749603,76.2,High Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,25,Yes,Fiber optic,Month-to-month,No,Electronic check,83.09,2040.89,No,0.7618900914177189,76.2,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,8,No,Fiber optic,Month-to-month,No,Mailed check,66.57,529.4,Yes,0.7619774478099269,76.2,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,35,Yes,Fiber optic,Month-to-month,Yes,Electronic check,92.22,3325.23,Yes,0.7620329251304715,76.2,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,30,Yes,Fiber optic,Month-to-month,Yes,Electronic check,81.74,2538.14,No,0.7616103214713738,76.2,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,28,Yes,Fiber optic,Month-to-month,No,Electronic check,87.1,2594.5,No,0.7621336721265932,76.2,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,36,Yes,Fiber optic,Month-to-month,Yes,Electronic check,94.41,3417.75,Yes,0.7624196880984119,76.2,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,20,Yes,Fiber optic,Month-to-month,Yes,Mailed check,76.34,1554.59,Yes,0.7610536580312739,76.1,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,15,Yes,Fiber optic,Month-to-month,No,Bank transfer,86.93,1312.62,No,0.7614514557398053,76.1,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,2,Yes,DSL,Month-to-month,Yes,Electronic check,57.83,120.31,Yes,0.7612200722726619,76.1,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,12,Yes,Fiber optic,Month-to-month,No,Credit card,84.51,1005.5,Yes,0.7611500654777622,76.1,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,22,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,91.84,2057.23,Yes,0.7606726991132405,76.1,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,1,9,Yes,DSL,Month-to-month,Yes,Mailed check,69.3,660.7,Yes,0.7608949434501123,76.1,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,11,No,Fiber optic,Month-to-month,Yes,Bank transfer,72.45,842.76,No,0.7613465502936518,76.1,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,4,Yes,DSL,Month-to-month,Yes,Electronic check,64.3,282.69,No,0.7613992254735356,76.1,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,6,Yes,Fiber optic,One year,Yes,Electronic check,86.48,520.9,Yes,0.7605629414108594,76.1,High Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Male,0,8,Yes,DSL,Month-to-month,Yes,Electronic check,70.33,585.0,No,0.7614828204533451,76.1,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,1,34,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,95.92,3207.21,Yes,0.7603675279516624,76.0,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,1,2,Yes,Fiber optic,One year,Yes,Credit card,90.59,204.93,No,0.7603862707300636,76.0,High Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Male,0,7,No,Fiber optic,Month-to-month,No,Credit card,76.83,518.16,No,0.7595339644536268,76.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,1,6,Yes,DSL,Month-to-month,Yes,Bank transfer,74.41,417.73,Yes,0.7603804962573971,76.0,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,32,Yes,Fiber optic,Month-to-month,Yes,Electronic check,83.05,2623.85,Yes,0.7598188533082143,76.0,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,22,No,Fiber optic,Month-to-month,Yes,Electronic check,65.56,1450.19,No,0.7599452023878128,76.0,High Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,33,Yes,Fiber optic,Month-to-month,Yes,Electronic check,87.34,3011.99,No,0.759641669702937,76.0,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,22,Yes,Fiber optic,Month-to-month,Yes,Mailed check,77.76,1720.1,Yes,0.7596159721265601,76.0,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,1,44,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.58,4153.4,Yes,0.7600799341039578,76.0,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,21,No,Fiber optic,Month-to-month,Yes,Electronic check,63.64,1339.65,No,0.7604296964282417,76.0,High Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,22,Yes,Fiber optic,Month-to-month,No,Electronic check,76.2,1780.81,No,0.7596914978436213,76.0,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,1,5,Yes,Fiber optic,One year,Yes,Mailed check,81.34,427.53,No,0.7600690152286949,76.0,High Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Female,0,16,Yes,Fiber optic,Month-to-month,Yes,Credit card,83.12,1339.05,Yes,0.7600770872323677,76.0,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,1,17,Yes,DSL,Month-to-month,Yes,Electronic check,69.69,1194.22,Yes,0.758634417129274,75.9,High Risk,Month-to-Month Contract,Offer Annual Contract
Male,0,6,Yes,DSL,Month-to-month,Yes,Electronic check,65.44,368.64,Yes,0.7590553289865236,75.9,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,8,Yes,DSL,Month-to-month,Yes,Electronic check,69.43,516.99,No,0.758569742025736,75.9,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,1,38,Yes,Fiber optic,Month-to-month,Yes,Electronic check,79.07,3098.4,No,0.7588920678550223,75.9,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,17,Yes,Fiber optic,Month-to-month,Yes,Credit card,84.99,1497.27,No,0.7594300287768024,75.9,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,1,11,Yes,Fiber optic,One year,No,Electronic check,89.49,1020.93,No,0.7587387245143039,75.9,High Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Female,1,44,Yes,Fiber optic,Month-to-month,Yes,Electronic check,91.67,4085.44,Yes,0.7594808978136519,75.9,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,4,No,Fiber optic,Month-to-month,No,Mailed check,55.19,197.34,Yes,0.7593084376393305,75.9,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,17,Yes,Fiber optic,Month-to-month,No,Mailed check,78.79,1412.56,Yes,0.7588596640621141,75.9,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,24,Yes,Fiber optic,Month-to-month,Yes,Mailed check,83.54,1953.43,Yes,0.7575539970191034,75.8,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,1,35,Yes,Fiber optic,Month-to-month,Yes,Mailed check,88.0,3109.14,No,0.7578159492589756,75.8,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,4,Yes,DSL,Month-to-month,Yes,Electronic check,61.03,229.7,Yes,0.7581762846293921,75.8,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,6,Yes,DSL,Month-to-month,Yes,Electronic check,65.12,364.92,No,0.7580151681008184,75.8,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,30,Yes,Fiber optic,Month-to-month,Yes,Mailed check,93.76,2870.98,Yes,0.7578030207991657,75.8,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,31,Yes,Fiber optic,Month-to-month,No,Electronic check,94.44,2797.93,No,0.7584329168289161,75.8,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,9,Yes,Fiber optic,Month-to-month,No,Credit card,77.35,684.69,No,0.7580690970652824,75.8,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,6,Yes,Fiber optic,One year,Yes,Electronic check,87.94,516.65,Yes,0.7579192739792151,75.8,High Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Female,0,33,Yes,Fiber optic,Month-to-month,Yes,Electronic check,86.92,2812.93,No,0.7582780976571025,75.8,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,13,Yes,Fiber optic,Month-to-month,No,Credit card,85.73,1163.48,Yes,0.7583976438842052,75.8,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,17,Yes,Fiber optic,Month-to-month,No,Mailed check,80.46,1383.21,No,0.7568896425649994,75.7,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,8,Yes,DSL,Month-to-month,Yes,Electronic check,69.08,567.44,Yes,0.7574303491773859,75.7,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,26,Yes,Fiber optic,Month-to-month,Yes,Electronic check,71.89,1758.59,No,0.7565115443852832,75.7,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,29,Yes,Fiber optic,Month-to-month,No,Electronic check,87.41,2367.82,Yes,0.7564258337013955,75.6,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,22,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,87.98,1817.54,Yes,0.7555141894613866,75.6,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,20,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,84.08,1661.08,No,0.7562984507032525,75.6,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,5,Yes,DSL,Month-to-month,Yes,Electronic check,62.56,312.23,No,0.7564156978990041,75.6,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,1,4,Yes,No,Month-to-month,Yes,Electronic check,46.94,195.24,Yes,0.7558643818682088,75.6,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,1,6,Yes,DSL,Month-to-month,No,Electronic check,57.84,329.14,Yes,0.7563699867906104,75.6,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,24,Yes,Fiber optic,Month-to-month,Yes,Mailed check,80.64,1877.1,No,0.7555108073869997,75.6,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,1,38,Yes,Fiber optic,Month-to-month,Yes,Mailed check,93.78,3545.07,No,0.7564150698179124,75.6,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,15,No,Fiber optic,Month-to-month,No,Electronic check,63.62,916.47,Yes,0.7555848046040571,75.6,High Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,32,Yes,Fiber optic,Month-to-month,Yes,Electronic check,84.1,2598.44,No,0.7558292589719751,75.6,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,5,Yes,Fiber optic,One year,Yes,Mailed check,100.57,488.53,Yes,0.7554019022176991,75.5,High Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Male,0,2,Yes,Fiber optic,One year,Yes,Electronic check,76.57,185.9,No,0.7552521826605152,75.5,High Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Male,1,7,Yes,DSL,Month-to-month,Yes,Mailed check,63.32,408.7,No,0.7549019001709442,75.5,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,9,No,Fiber optic,Month-to-month,Yes,Bank transfer,64.09,616.41,Yes,0.755016489641332,75.5,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,7,Yes,DSL,Month-to-month,Yes,Electronic check,66.2,447.13,Yes,0.7547786670845215,75.5,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,8,Yes,Fiber optic,Month-to-month,No,Credit card,74.38,608.85,Yes,0.7551269212939162,75.5,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,17,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,79.63,1322.42,No,0.7546077233188416,75.5,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,1,5,Yes,DSL,Month-to-month,No,Electronic check,55.24,289.12,No,0.7546317418951322,75.5,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,1,5,Yes,No,Month-to-month,Yes,Electronic check,46.48,238.61,Yes,0.7550289397732146,75.5,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,2,No,Fiber optic,Month-to-month,No,Credit card,67.41,122.73,Yes,0.7551435487139528,75.5,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,9,Yes,DSL,Month-to-month,Yes,Electronic check,72.77,640.71,No,0.7552892566634387,75.5,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,1,6,Yes,No,Month-to-month,Yes,Electronic check,48.29,294.99,Yes,0.7541753092138759,75.4,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,21,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,85.39,1761.94,Yes,0.7538047630295044,75.4,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,16,Yes,Fiber optic,Month-to-month,Yes,Credit card,81.21,1208.98,Yes,0.7538413482508971,75.4,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,33,Yes,Fiber optic,Month-to-month,No,Electronic check,94.98,3289.9,No,0.7541000488271627,75.4,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,6,Yes,DSL,Month-to-month,Yes,Electronic check,63.87,375.59,Yes,0.753922819603603,75.4,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,22,Yes,Fiber optic,Month-to-month,Yes,Mailed check,78.18,1784.29,No,0.7535536416401583,75.4,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,21,Yes,Fiber optic,Month-to-month,Yes,Mailed check,74.05,1574.96,Yes,0.7542605435045452,75.4,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,31,Yes,Fiber optic,Month-to-month,Yes,Mailed check,94.58,2640.4,No,0.7537090652764825,75.4,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,8,Yes,Fiber optic,Month-to-month,No,Credit card,74.0,590.17,No,0.7538777777181956,75.4,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,13,No,Fiber optic,Month-to-month,Yes,Bank transfer,71.79,853.44,No,0.7531108668163314,75.3,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,23,Yes,Fiber optic,Month-to-month,Yes,Mailed check,80.15,1896.26,No,0.7532247314987611,75.3,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,1,36,Yes,Fiber optic,Month-to-month,Yes,Mailed check,88.51,3339.4,Yes,0.7526994949921173,75.3,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,25,Yes,Fiber optic,Month-to-month,No,Electronic check,80.44,2005.45,Yes,0.7532535793837805,75.3,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,14,Yes,Fiber optic,Month-to-month,No,Bank transfer,84.67,1242.11,Yes,0.753414029726326,75.3,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,2,Yes,DSL,Month-to-month,No,Electronic check,66.92,110.2,No,0.7529902312672728,75.3,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,31,Yes,Fiber optic,Month-to-month,No,Electronic check,90.41,1977.9138924018869,Yes,0.7526806035194329,75.3,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,10,Yes,Fiber optic,Month-to-month,No,Bank transfer,76.12,823.23,Yes,0.7525194790174635,75.3,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
