gender,SeniorCitizen,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability,Risk_Score,Risk_Category,Churn_Driver_Explanation,Retention_Recommendation
Female,0,65,Yes,No,Two year,Yes,Bank transfer,21.15,1349.25,No,0.012760186107680978,1.3,Low Risk,Long-Term Contract | Low Monthly Charges,Offer Premium Support
Female,0,56,Yes,Fiber optic,One year,No,Bank transfer,72.26,3975.12,No,0.16004758476118017,16.0,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Male,0,10,Yes,DSL,One year,Yes,Mailed check,54.8,541.18,No,0.38352703895211687,38.4,Medium Risk,Long-Term Contract | Short Customer Tenure,Assign Retention Team
Male,0,51,Yes,Fiber optic,One year,Yes,Bank transfer,86.7,4129.39,No,0.2745809311953731,27.5,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Male,1,24,Yes,No,Month-to-month,No,Bank transfer,40.46,921.08,No,0.4101249104218547,41.0,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Male,0,53,No,DSL,One year,Yes,Electronic check,46.55,2479.77,No,0.12108879917193162,12.1,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,6,Yes,DSL,Month-to-month,Yes,Electronic check,57.24,364.25,Yes,0.7234440390077664,72.3,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,31,Yes,No,Two year,No,Electronic check,26.05,830.87,No,0.06062143842467013,6.1,Low Risk,Long-Term Contract | Low Monthly Charges,Offer Premium Support
Male,0,3,Yes,DSL,Month-to-month,Yes,Mailed check,63.07,209.7,Yes,0.7193208902409026,71.9,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,58,No,DSL,Two year,Yes,Electronic check,35.64,1954.65,No,0.03477547623680369,3.5,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,45,Yes,No,Month-to-month,No,Bank transfer,51.19,2256.89,No,0.21230523170377005,21.2,Low Risk,Month-to-Month Contract,Offer Annual Contract
Male,0,6,Yes,DSL,Month-to-month,No,Mailed check,66.88,393.4,Yes,0.6665098131148386,66.7,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,41,Yes,No,Two year,No,Mailed check,21.01,889.44,No,0.03012309870617277,3.0,Low Risk,Long-Term Contract | Low Monthly Charges,Offer Premium Support
Female,0,57,Yes,Fiber optic,Month-to-month,No,Bank transfer,86.54,4708.78,Yes,0.3942771401811925,39.4,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,14,Yes,No,Month-to-month,No,Electronic check,31.34,457.35,Yes,0.4883952441129647,48.8,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,55,Yes,DSL,Two year,No,Credit card,62.39,3564.58,No,0.03000574758907819,3.0,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,10,Yes,Fiber optic,One year,Yes,Credit card,84.27,796.62,Yes,0.6040721916185585,60.4,Medium Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Male,1,19,Yes,DSL,Month-to-month,No,Bank transfer,60.06,1177.22,Yes,0.5539179062944762,55.4,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,72,Yes,DSL,Month-to-month,No,Credit card,56.95,4226.34,No,0.09787541323342835,9.8,Low Risk,Month-to-Month Contract,Offer Annual Contract
Male,0,4,Yes,DSL,Month-to-month,No,Mailed check,58.22,238.75,No,0.6484463245916058,64.8,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,18,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,86.22,1538.04,No,0.7691575153924005,76.9,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,19,Yes,No,Month-to-month,Yes,Credit card,35.91,756.86,No,0.3894335546516557,38.9,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Male,0,55,Yes,Fiber optic,Month-to-month,Yes,Mailed check,94.03,5188.78,No,0.5565503715279722,55.7,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,29,No,Fiber optic,Month-to-month,No,Mailed check,65.25,1940.76,Yes,0.5911597544980839,59.1,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Male,0,44,Yes,No,One year,Yes,Credit card,37.69,1663.1,Yes,0.08720841308868729,8.7,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,41,Yes,Fiber optic,Month-to-month,Yes,Electronic check,90.46,3649.06,No,0.7216390372230246,72.2,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,35,Yes,Fiber optic,Month-to-month,Yes,Electronic check,85.84,3075.56,No,0.7408963312917818,74.1,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,8,Yes,DSL,Month-to-month,Yes,Electronic check,63.76,538.31,Yes,0.731816100327872,73.2,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,1,52,Yes,Fiber optic,Two year,Yes,Credit card,83.33,4382.16,No,0.14003373488531926,14.0,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Male,0,45,No,DSL,Two year,Yes,Bank transfer,47.98,2179.71,No,0.0428934916237724,4.3,Low Risk,Long-Term Contract,Offer Premium Support
Female,1,26,Yes,No,One year,Yes,Electronic check,49.01,1223.92,No,0.3423062949741406,34.2,Medium Risk,Long-Term Contract,Offer Premium Support
Female,0,67,Yes,No,Month-to-month,Yes,Electronic check,43.68,3098.15,No,0.1724828845876202,17.2,Low Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,8,Yes,DSL,Two year,Yes,Credit card,54.0,413.37,Yes,0.15546877675996057,15.5,Low Risk,Long-Term Contract | Short Customer Tenure,Assign Retention Team
Male,0,10,Yes,No,One year,Yes,Bank transfer,33.68,295.67,Yes,0.24944192591313874,24.9,Low Risk,Long-Term Contract | Short Customer Tenure,Assign Retention Team
Male,0,9,Yes,Fiber optic,Two year,No,Credit card,80.25,758.4,Yes,0.31383817630237054,31.4,Medium Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Male,0,7,Yes,DSL,One year,Yes,Credit card,57.92,339.61,No,0.358552527381582,35.9,Medium Risk,Long-Term Contract | Short Customer Tenure,Assign Retention Team
Male,0,3,Yes,Fiber optic,Month-to-month,Yes,Mailed check,81.74,224.81,No,0.8720389749180034,87.2,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,35,Yes,DSL,Month-to-month,No,Mailed check,69.59,2441.26,No,0.4195352928653795,42.0,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,72,Yes,Fiber optic,Month-to-month,No,Electronic check,82.83,5987.81,No,0.36171459527350885,36.2,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,57,Yes,Fiber optic,Two year,Yes,Mailed check,78.89,4651.9,No,0.1099940844617453,11.0,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Female,0,46,Yes,No,Two year,No,Credit card,34.19,1540.49,No,0.024262914283850034,2.4,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,19,Yes,DSL,Two year,No,Credit card,64.75,1188.98,Yes,0.10796670652259191,10.8,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,48,Yes,No,Month-to-month,No,Bank transfer,43.04,2027.24,No,0.178646538562673,17.9,Low Risk,Month-to-Month Contract,Offer Annual Contract
Male,0,54,Yes,Fiber optic,Month-to-month,Yes,Electronic check,78.46,4447.8,No,0.5651605742735262,56.5,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,36,Yes,Fiber optic,Month-to-month,Yes,Mailed check,83.04,3030.88,No,0.6748131936808144,67.5,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,14,Yes,Fiber optic,One year,Yes,Credit card,82.67,1209.06,No,0.5515084486256538,55.2,Medium Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Male,0,55,Yes,No,One year,Yes,Credit card,40.8,2227.05,No,0.06314695679091886,6.3,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,23,No,DSL,One year,No,Electronic check,40.45,926.24,No,0.23244759178445148,23.2,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,48,Yes,No,One year,Yes,Credit card,30.22,1483.38,No,0.06488364612597697,6.5,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,58,Yes,DSL,One year,Yes,Bank transfer,73.37,4408.9,No,0.10412185730356775,10.4,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Male,0,22,Yes,Fiber optic,Month-to-month,Yes,Electronic check,85.79,1849.2,No,0.8274453641069944,82.7,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,44,Yes,Fiber optic,Month-to-month,No,Electronic check,85.83,3851.55,No,0.6351022376834062,63.5,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,69,Yes,No,One year,No,Bank transfer,20.63,1480.66,No,0.023976151578199607,2.4,Low Risk,Long-Term Contract | Low Monthly Charges,Offer Premium Support
Female,0,65,Yes,Fiber optic,One year,Yes,Credit card,87.24,5683.12,No,0.17002617441980297,17.0,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Female,0,49,Yes,Fiber optic,One year,Yes,Credit card,100.49,4598.6,No,0.31808420100721757,31.8,Medium Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Male,0,10,Yes,Fiber optic,Month-to-month,Yes,Credit card,97.54,935.95,Yes,0.8415457776244463,84.2,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,13,Yes,DSL,Month-to-month,No,Credit card,50.73,677.46,No,0.4690634407082663,46.9,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Male,0,12,Yes,DSL,Two year,Yes,Bank transfer,48.65,573.21,Yes,0.13884337349553752,13.9,Low Risk,Long-Term Contract | Short Customer Tenure,Assign Retention Team
Female,0,7,Yes,Fiber optic,Month-to-month,No,Electronic check,90.08,630.32,Yes,0.8752600124933055,87.5,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,49,Yes,Fiber optic,Two year,Yes,Electronic check,75.49,3883.49,No,0.17040759333434696,17.0,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Male,0,70,Yes,Fiber optic,Month-to-month,No,Credit card,90.15,6147.6,No,0.29497427021548345,29.5,Low Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,38,Yes,Fiber optic,Month-to-month,No,Electronic check,88.61,3389.99,No,0.6950624570414574,69.5,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,11,Yes,Fiber optic,Two year,Yes,Mailed check,78.75,862.94,No,0.3907870772551216,39.1,Medium Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Male,0,42,Yes,No,Month-to-month,Yes,Mailed check,38.84,1784.69,Yes,0.2748984781319488,27.5,Low Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,2,Yes,DSL,Month-to-month,Yes,Electronic check,69.67,139.83,No,0.7906966805243917,79.1,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,1,61,Yes,No,One year,No,Bank transfer,32.63,1975.23,No,0.05148233347949874,5.1,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,13,Yes,Fiber optic,Month-to-month,No,Credit card,78.46,954.27,No,0.7260198834920668,72.6,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,7,Yes,DSL,Month-to-month,Yes,Mailed check,61.43,414.54,Yes,0.6736391958209452,67.4,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,53,Yes,Fiber optic,Month-to-month,Yes,Mailed check,85.14,4667.63,Yes,0.5356561452514018,53.6,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,9,Yes,Fiber optic,Month-to-month,No,Bank transfer,89.87,837.31,No,0.8074023841382663,80.7,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,48,Yes,DSL,Two year,Yes,Bank transfer,50.67,2501.57,No,0.042638669663572513,4.3,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,11,Yes,Fiber optic,One year,Yes,Electronic check,92.47,1011.67,No,0.7384718101288652,73.8,High Risk,Long-Term Contract | High Monthly Charges | Short Customer Tenure,Provide Loyalty Discount | Assign Retention Team
Female,0,31,Yes,Fiber optic,One year,Yes,Bank transfer,78.36,2347.33,Yes,0.3952604117826134,39.5,Medium Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Female,1,63,Yes,Fiber optic,One year,Yes,Bank transfer,89.7,5751.05,No,0.25481555295394615,25.5,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Female,0,17,Yes,Fiber optic,Month-to-month,Yes,Electronic check,93.74,1604.07,No,0.8643619538443496,86.4,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,58,Yes,DSL,Two year,Yes,Credit card,56.66,3296.9,No,0.02983711857230695,3.0,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,28,Yes,Fiber optic,Two year,No,Electronic check,83.51,2460.88,No,0.2941895525341775,29.4,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Female,0,35,Yes,Fiber optic,Month-to-month,No,Credit card,72.07,2477.64,No,0.5132528811510931,51.3,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,2,Yes,DSL,One year,No,Credit card,63.37,111.77,No,0.37581531532232443,37.6,Medium Risk,Long-Term Contract | Short Customer Tenure,Assign Retention Team
Female,0,54,Yes,No,One year,Yes,Bank transfer,34.44,1900.96,No,0.06038852734626046,6.0,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,41,Yes,No,Two year,Yes,Credit card,25.66,1122.13,No,0.03181396368566302,3.2,Low Risk,Long-Term Contract | Low Monthly Charges,Offer Premium Support
Male,0,17,No,DSL,One year,No,Bank transfer,25.66,441.5,No,0.15253158546639717,15.3,Low Risk,Long-Term Contract | Low Monthly Charges,Offer Premium Support
Male,1,8,Yes,Fiber optic,Month-to-month,Yes,Electronic check,83.22,685.29,Yes,0.913929429485674,91.4,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,43,Yes,No,One year,Yes,Electronic check,32.95,1357.56,Yes,0.13138033690980946,13.1,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,11,No,No,Month-to-month,Yes,Electronic check,21.98,193.3,No,0.5219542905261556,52.2,Medium Risk,Month-to-Month Contract | Low Monthly Charges | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,16,Yes,Fiber optic,Month-to-month,Yes,Electronic check,79.08,1255.61,Yes,0.8359728702871659,83.6,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,28,No,Fiber optic,Month-to-month,Yes,Electronic check,64.36,1824.57,Yes,0.713141991679009,71.3,High Risk,Month-to-Month Contract,Offer Annual Contract
Male,1,29,Yes,DSL,Two year,No,Bank transfer,51.02,1553.15,No,0.09220045342541372,9.2,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,9,No,Fiber optic,Month-to-month,No,Electronic check,66.16,624.78,No,0.8075958137729069,80.8,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,25,Yes,DSL,Month-to-month,Yes,Mailed check,66.44,1629.21,No,0.5480529664130321,54.8,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Male,0,5,Yes,No,One year,No,Electronic check,35.86,168.84,Yes,0.3527287814479196,35.3,Medium Risk,Long-Term Contract | Short Customer Tenure,Assign Retention Team
Male,0,21,No,DSL,Month-to-month,Yes,Bank transfer,48.15,936.95,No,0.43910513086845804,43.9,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Male,0,12,Yes,Fiber optic,Month-to-month,No,Mailed check,79.98,964.27,Yes,0.79432813304593,79.4,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,1,53,Yes,Fiber optic,Two year,Yes,Mailed check,83.28,4464.42,No,0.1765872003753253,17.7,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Female,1,59,Yes,DSL,Two year,Yes,Credit card,54.58,3337.97,No,0.03808768309388102,3.8,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,72,Yes,No,Two year,No,Bank transfer,24.42,1676.51,No,0.008894623451084896,0.9,Low Risk,Long-Term Contract | Low Monthly Charges,Offer Premium Support
Male,0,9,Yes,No,Month-to-month,Yes,Electronic check,31.75,278.01,Yes,0.5965125207093962,59.7,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,1,33,Yes,DSL,Month-to-month,Yes,Electronic check,72.03,2319.86,Yes,0.6361415187024403,63.6,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,1,43,Yes,Fiber optic,Month-to-month,No,Electronic check,82.32,3630.97,Yes,0.701600803878814,70.2,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,1,6,Yes,Fiber optic,Month-to-month,Yes,Mailed check,88.81,559.33,Yes,0.9055701375717623,90.6,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,12,Yes,Fiber optic,Month-to-month,Yes,Electronic check,78.76,1017.0,No,0.8593842141003041,85.9,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,17,Yes,No,Month-to-month,No,Electronic check,33.3,514.71,No,0.4695780364398053,47.0,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Male,0,50,Yes,No,One year,No,Mailed check,36.42,1747.61,No,0.07415173385045913,7.4,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,57,Yes,DSL,Two year,Yes,Electronic check,61.78,3502.4,No,0.05694945465519177,5.7,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,8,Yes,Fiber optic,Month-to-month,Yes,Electronic check,91.16,724.3,Yes,0.8981807719130006,89.8,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,51,Yes,Fiber optic,One year,No,Bank transfer,73.2,3799.99,No,0.1951070546693684,19.5,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Female,0,6,Yes,DSL,One year,Yes,Credit card,59.14,348.7,No,0.36270509271119666,36.3,Medium Risk,Long-Term Contract | Short Customer Tenure,Assign Retention Team
Male,1,12,Yes,Fiber optic,Month-to-month,No,Mailed check,78.37,909.09,No,0.8387512100015423,83.9,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,6,No,Fiber optic,Month-to-month,Yes,Bank transfer,69.35,428.02,Yes,0.7906904036951041,79.1,High Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Female,0,29,Yes,DSL,Month-to-month,No,Bank transfer,73.06,2052.51,No,0.4287899043007948,42.9,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,38,Yes,No,One year,No,Electronic check,44.46,1705.92,No,0.15355853109682194,15.4,Low Risk,Long-Term Contract,Offer Premium Support
Male,1,72,Yes,DSL,Month-to-month,No,Electronic check,67.5,4822.8,No,0.24601650891521287,24.6,Low Risk,Month-to-Month Contract,Offer Annual Contract
Female,1,37,Yes,No,Month-to-month,Yes,Mailed check,34.03,1182.25,No,0.3576304133299408,35.8,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Female,1,41,Yes,Fiber optic,Month-to-month,Yes,Electronic check,96.64,3954.91,Yes,0.7938404963637764,79.4,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,71,Yes,Fiber optic,Two year,Yes,Credit card,84.4,5934.11,No,0.056239938541173436,5.6,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Female,0,53,Yes,DSL,Two year,No,Mailed check,65.99,3653.54,No,0.04453441711595599,4.5,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,44,Yes,No,One year,No,Electronic check,35.87,1643.26,No,0.11107625929402055,11.1,Low Risk,Long-Term Contract,Offer Premium Support
Female,0,3,Yes,Fiber optic,Month-to-month,No,Mailed check,81.77,234.22,Yes,0.8420010586762603,84.2,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,46,Yes,Fiber optic,Two year,Yes,Credit card,85.92,3968.89,No,0.1376904593613604,13.8,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Male,0,23,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,82.51,1949.02,No,0.7299628984599815,73.0,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,22,Yes,DSL,Month-to-month,Yes,Mailed check,54.7,1192.53,No,0.5236457562502459,52.4,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,50,Yes,DSL,Month-to-month,Yes,Mailed check,76.36,3869.64,No,0.3566790049726269,35.7,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,0,64,Yes,DSL,Two year,No,Electronic check,62.8,3967.1,No,0.03725329190776314,3.7,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,11,No,No,Month-to-month,Yes,Bank transfer,18.38,186.49,Yes,0.3883463637458002,38.8,Medium Risk,Month-to-Month Contract | Low Monthly Charges | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,31,Yes,No,Month-to-month,No,Electronic check,34.05,1074.07,No,0.3583810689798875,35.8,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Male,1,17,Yes,DSL,Month-to-month,Yes,Electronic check,69.69,1194.22,Yes,0.758634417129274,75.9,High Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,13,Yes,DSL,Month-to-month,Yes,Credit card,75.51,1027.72,Yes,0.6181172206445975,61.8,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,72,Yes,DSL,Two year,Yes,Bank transfer,51.81,3737.0,No,0.018473956098274385,1.8,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,7,Yes,No,One year,Yes,Mailed check,43.91,281.19,Yes,0.3529404933301496,35.3,Medium Risk,Long-Term Contract | Short Customer Tenure,Assign Retention Team
Male,0,7,Yes,No,One year,No,Electronic check,22.56,167.05,No,0.28565883727272395,28.6,Low Risk,Long-Term Contract | Low Monthly Charges | Short Customer Tenure,Assign Retention Team
Male,0,54,No,Fiber optic,One year,Yes,Bank transfer,66.42,3455.56,No,0.18274854311583702,18.3,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,38,Yes,No,One year,No,Credit card,22.25,853.6,No,0.0686314984808093,6.9,Low Risk,Long-Term Contract | Low Monthly Charges,Offer Premium Support
Male,0,8,Yes,Fiber optic,Month-to-month,Yes,Electronic check,95.08,772.1,No,0.9043689701346946,90.4,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Female,0,59,Yes,Fiber optic,One year,Yes,Bank transfer,89.55,5274.34,Yes,0.22180976900735414,22.2,Low Risk,Long-Term Contract | High Monthly Charges,Provide Loyalty Discount
Female,0,12,No,DSL,Month-to-month,No,Electronic check,47.23,506.58,No,0.57475256196283,57.5,Medium Risk,Month-to-Month Contract | Short Customer Tenure,Offer Annual Contract | Assign Retention Team
Male,0,27,No,Fiber optic,One year,Yes,Bank transfer,54.76,1448.71,No,0.328933957008445,32.9,Medium Risk,Long-Term Contract,Offer Premium Support
Male,0,63,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,93.22,5997.72,No,0.429286875167815,42.9,Medium Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Female,1,6,Yes,Fiber optic,Month-to-month,Yes,Credit card,91.7,567.0,Yes,0.8806930830150284,88.1,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,22,Yes,Fiber optic,Month-to-month,Yes,Electronic check,83.45,1795.66,Yes,0.8214352021063988,82.1,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,23,Yes,No,Month-to-month,No,Mailed check,46.32,1136.39,No,0.4145135356656917,41.5,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,22,Yes,No,Month-to-month,No,Electronic check,29.84,667.82,No,0.40929016870808543,40.9,Medium Risk,Month-to-Month Contract | Low Monthly Charges,Offer Annual Contract
Female,1,22,Yes,Fiber optic,Month-to-month,Yes,Electronic check,79.49,1709.48,Yes,0.8509123023623718,85.1,High Risk,Month-to-Month Contract | High Monthly Charges,Offer Annual Contract | Provide Loyalty Discount
Male,0,60,Yes,DSL,One year,Yes,Mailed check,62.38,3797.33,No,0.10186575238612872,10.2,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,10,Yes,Fiber optic,Month-to-month,Yes,Electronic check,90.92,920.59,Yes,0.8908497018435434,89.1,High Risk,Month-to-Month Contract | High Monthly Charges | Short Customer Tenure,Offer Annual Contract | Provide Loyalty Discount | Assign Retention Team
Male,0,13,No,DSL,One year,No,Bank transfer,52.41,684.34,No,0.25101112206025367,25.1,Low Risk,Long-Term Contract,Offer Premium Support
Male,0,17,Yes,No,Month-to-month,Yes,Credit card,43.04,734.8,No,0.4378984436691946,43.8,Medium Risk,Month-to-Month Contract,Offer Annual Contract
Female,0,6,Yes,DSL,One year,Yes,Credit card,61.54,363.98,No,0.37260675150649786,37.3,Medium Risk,Long-Term Contract | Short Customer Tenure,Assign Retention Team
Male,0,3,No,DSL,One year,Yes,Electronic check,40.92,120.49,Yes,0.4389329092108329,43.9,Medium Risk,Long-Term Contract | Short Customer Tenure,Assign Retention Team
Female,0,16,No,Fiber optic,Month-to-month,Yes,Mailed check,66.01,1037.45,No,0.7438040740572136,74.4,High Risk,Month-to-Month Contract,Offer Annual Contract
